S.N,Device,PM 2.5,Calibrated PM 2.5,Inserted Date
968,AQM Budhanilkantha,44,31.97,2018-11-24 03:02:10 ( Asia/Katmandu)
969,AQM Budhanilkantha,45,32.68,2018-11-24 02:52:10 ( Asia/Katmandu)
970,AQM Budhanilkantha,44,31.97,2018-11-24 02:42:10 ( Asia/Katmandu)
971,AQM Budhanilkantha,41,29.86,2018-11-24 02:32:10 ( Asia/Katmandu)
972,AQM Budhanilkantha,41,29.86,2018-11-24 02:22:10 ( Asia/Katmandu)
973,AQM Budhanilkantha,40,29.15,2018-11-24 02:12:10 ( Asia/Katmandu)
974,AQM Budhanilkantha,39,28.45,2018-11-24 02:02:10 ( Asia/Katmandu)
975,AQM Budhanilkantha,39,28.45,2018-11-24 01:52:10 ( Asia/Katmandu)
976,AQM Budhanilkantha,36,26.34,2018-11-24 01:42:10 ( Asia/Katmandu)
977,AQM Budhanilkantha,43,31.27,2018-11-24 01:32:10 ( Asia/Katmandu)
978,AQM Budhanilkantha,39,28.45,2018-11-24 01:22:10 ( Asia/Katmandu)
979,AQM Budhanilkantha,32,23.52,2018-11-24 01:12:10 ( Asia/Katmandu)
980,AQM Budhanilkantha,38,27.75,2018-11-24 01:02:10 ( Asia/Katmandu)
981,AQM Budhanilkantha,37,27.04,2018-11-24 00:52:10 ( Asia/Katmandu)
982,AQM Budhanilkantha,36,26.34,2018-11-24 00:42:10 ( Asia/Katmandu)
983,AQM Budhanilkantha,40,29.15,2018-11-24 00:32:10 ( Asia/Katmandu)
984,AQM Budhanilkantha,38,27.75,2018-11-24 00:22:10 ( Asia/Katmandu)
985,AQM Budhanilkantha,38,27.75,2018-11-24 00:12:10 ( Asia/Katmandu)
986,AQM Budhanilkantha,38,27.75,2018-11-24 00:02:10 ( Asia/Katmandu)
987,AQM Budhanilkantha,39,28.45,2018-11-23 23:52:10 ( Asia/Katmandu)
988,AQM Budhanilkantha,38,27.75,2018-11-23 23:42:10 ( Asia/Katmandu)
989,AQM Budhanilkantha,38,27.75,2018-11-23 23:32:10 ( Asia/Katmandu)
990,AQM Budhanilkantha,39,28.45,2018-11-23 23:22:10 ( Asia/Katmandu)
991,AQM Budhanilkantha,46,33.38,2018-11-23 23:14:12 ( Asia/Katmandu)
992,AQM Budhanilkantha,45,32.68,2018-11-23 23:04:18 ( Asia/Katmandu)
993,AQM Budhanilkantha,46,33.38,2018-11-23 22:53:51 ( Asia/Katmandu)
994,AQM Budhanilkantha,42,30.56,2018-11-23 22:42:10 ( Asia/Katmandu)
995,AQM Budhanilkantha,50,36.2,2018-11-23 22:32:10 ( Asia/Katmandu)
996,AQM Budhanilkantha,53,38.31,2018-11-23 22:22:10 ( Asia/Katmandu)
997,AQM Budhanilkantha,54,39.01,2018-11-23 22:12:10 ( Asia/Katmandu)
998,AQM Budhanilkantha,53,38.31,2018-11-23 22:02:10 ( Asia/Katmandu)
999,AQM Budhanilkantha,55,39.72,2018-11-23 21:52:10 ( Asia/Katmandu)
1000,AQM Budhanilkantha,45,32.68,2018-11-23 21:42:10 ( Asia/Katmandu)
1001,AQM Budhanilkantha,57,41.13,2018-11-23 21:22:10 ( Asia/Katmandu)
1002,AQM Budhanilkantha,60,43.24,2018-11-23 21:12:10 ( Asia/Katmandu)
1003,AQM Budhanilkantha,63,45.35,2018-11-23 21:02:10 ( Asia/Katmandu)
1004,AQM Budhanilkantha,74,53.1,2018-11-23 20:32:11 ( Asia/Katmandu)
1005,AQM Budhanilkantha,87,62.25,2018-11-23 20:22:11 ( Asia/Katmandu)
1006,AQM Budhanilkantha,98,70,2018-11-23 20:12:11 ( Asia/Katmandu)
1007,AQM Budhanilkantha,107,76.33,2018-11-23 20:02:11 ( Asia/Katmandu)
1008,AQM Budhanilkantha,108,77.04,2018-11-23 19:52:11 ( Asia/Katmandu)
1009,AQM Budhanilkantha,118,84.08,2018-11-23 19:42:11 ( Asia/Katmandu)
1010,AQM Budhanilkantha,115,81.97,2018-11-23 19:32:11 ( Asia/Katmandu)
1011,AQM Budhanilkantha,87,62.25,2018-11-23 19:22:13 ( Asia/Katmandu)
1012,AQM Budhanilkantha,100,71.4,2018-11-23 19:12:11 ( Asia/Katmandu)
1013,AQM Budhanilkantha,104,74.22,2018-11-23 19:02:11 ( Asia/Katmandu)
1014,AQM Budhanilkantha,104,74.22,2018-11-23 18:52:11 ( Asia/Katmandu)
1015,AQM Budhanilkantha,69,49.58,2018-11-23 18:43:41 ( Asia/Katmandu)
1016,AQM Budhanilkantha,73,52.39,2018-11-23 18:34:08 ( Asia/Katmandu)
1017,AQM Budhanilkantha,64,46.05,2018-11-23 18:13:25 ( Asia/Katmandu)
1018,AQM Budhanilkantha,63,45.35,2018-11-23 18:04:57 ( Asia/Katmandu)
1019,AQM Budhanilkantha,63,45.35,2018-11-23 17:52:12 ( Asia/Katmandu)
1020,AQM Budhanilkantha,51,36.9,2018-11-23 17:42:11 ( Asia/Katmandu)
1021,AQM Budhanilkantha,56,40.42,2018-11-23 17:32:11 ( Asia/Katmandu)
1022,AQM Budhanilkantha,56,40.42,2018-11-23 17:22:11 ( Asia/Katmandu)
1023,AQM Budhanilkantha,53,38.31,2018-11-23 17:12:11 ( Asia/Katmandu)
1024,AQM Budhanilkantha,50,36.2,2018-11-23 17:02:11 ( Asia/Katmandu)
1025,AQM Budhanilkantha,51,36.9,2018-11-23 16:52:11 ( Asia/Katmandu)
1026,AQM Budhanilkantha,56,40.42,2018-11-23 16:42:11 ( Asia/Katmandu)
1027,AQM Budhanilkantha,49,35.49,2018-11-23 16:32:11 ( Asia/Katmandu)
1028,AQM Budhanilkantha,48,34.79,2018-11-23 16:22:11 ( Asia/Katmandu)
1029,AQM Budhanilkantha,47,34.08,2018-11-23 16:12:11 ( Asia/Katmandu)
1030,AQM Budhanilkantha,37,27.04,2018-11-23 16:02:11 ( Asia/Katmandu)
1031,AQM Budhanilkantha,47,34.08,2018-11-23 15:52:11 ( Asia/Katmandu)
1032,AQM Budhanilkantha,50,36.2,2018-11-23 15:42:11 ( Asia/Katmandu)
1033,AQM Budhanilkantha,51,36.9,2018-11-23 15:32:13 ( Asia/Katmandu)
1034,AQM Budhanilkantha,51,36.9,2018-11-23 15:22:11 ( Asia/Katmandu)
1035,AQM Budhanilkantha,50,36.2,2018-11-23 15:12:11 ( Asia/Katmandu)
1036,AQM Budhanilkantha,49,35.49,2018-11-23 15:02:11 ( Asia/Katmandu)
1037,AQM Budhanilkantha,55,39.72,2018-11-23 14:52:11 ( Asia/Katmandu)
1038,AQM Budhanilkantha,59,42.53,2018-11-23 14:42:11 ( Asia/Katmandu)
1039,AQM Budhanilkantha,56,40.42,2018-11-23 14:32:11 ( Asia/Katmandu)
1040,AQM Budhanilkantha,59,42.53,2018-11-23 14:22:11 ( Asia/Katmandu)
1041,AQM Budhanilkantha,53,38.31,2018-11-23 14:12:11 ( Asia/Katmandu)
1042,AQM Budhanilkantha,48,34.79,2018-11-23 14:04:08 ( Asia/Katmandu)
1043,AQM Budhanilkantha,42,30.56,2018-11-23 13:53:48 ( Asia/Katmandu)
1044,AQM Budhanilkantha,33,24.23,2018-11-23 13:42:12 ( Asia/Katmandu)
1045,AQM Budhanilkantha,32,23.52,2018-11-23 13:32:12 ( Asia/Katmandu)
1046,AQM Budhanilkantha,32,23.52,2018-11-23 13:22:12 ( Asia/Katmandu)
1047,AQM Budhanilkantha,31,22.82,2018-11-23 13:12:12 ( Asia/Katmandu)
1048,AQM Budhanilkantha,38,27.75,2018-11-23 13:02:12 ( Asia/Katmandu)
1049,AQM Budhanilkantha,37,27.04,2018-11-23 12:52:12 ( Asia/Katmandu)
1050,AQM Budhanilkantha,37,27.04,2018-11-23 12:42:12 ( Asia/Katmandu)
1051,AQM Budhanilkantha,44,31.97,2018-11-23 12:32:12 ( Asia/Katmandu)
1052,AQM Budhanilkantha,53,38.31,2018-11-23 12:22:12 ( Asia/Katmandu)
1053,AQM Budhanilkantha,65,46.76,2018-11-23 12:12:12 ( Asia/Katmandu)
1054,AQM Budhanilkantha,65,46.76,2018-11-23 12:02:12 ( Asia/Katmandu)
1055,AQM Budhanilkantha,68,48.87,2018-11-23 11:52:12 ( Asia/Katmandu)
1056,AQM Budhanilkantha,82,58.73,2018-11-23 11:42:12 ( Asia/Katmandu)
1057,AQM Budhanilkantha,89,63.66,2018-11-23 11:32:12 ( Asia/Katmandu)
1058,AQM Budhanilkantha,88,62.95,2018-11-23 11:22:12 ( Asia/Katmandu)
1059,AQM Budhanilkantha,106,75.63,2018-11-23 11:12:12 ( Asia/Katmandu)
1060,AQM Budhanilkantha,107,76.33,2018-11-23 11:02:14 ( Asia/Katmandu)
1061,AQM Budhanilkantha,108,77.04,2018-11-23 10:52:12 ( Asia/Katmandu)
1062,AQM Budhanilkantha,116,82.67,2018-11-23 10:42:12 ( Asia/Katmandu)
1063,AQM Budhanilkantha,134,95.35,2018-11-23 10:22:12 ( Asia/Katmandu)
1064,AQM Budhanilkantha,145,103.09,2018-11-23 10:12:12 ( Asia/Katmandu)
1065,AQM Budhanilkantha,158,112.25,2018-11-23 10:02:12 ( Asia/Katmandu)
1066,AQM Budhanilkantha,183,129.85,2018-11-23 09:52:12 ( Asia/Katmandu)
1067,AQM Budhanilkantha,199,141.12,2018-11-23 09:42:12 ( Asia/Katmandu)
1068,AQM Budhanilkantha,222,157.31,2018-11-23 09:32:12 ( Asia/Katmandu)
1069,AQM Budhanilkantha,206,146.05,2018-11-23 09:22:12 ( Asia/Katmandu)
1070,AQM Budhanilkantha,210,148.86,2018-11-23 09:12:12 ( Asia/Katmandu)
1071,AQM Budhanilkantha,182,129.15,2018-11-23 09:02:29 ( Asia/Katmandu)
1072,AQM Budhanilkantha,162,115.06,2018-11-23 08:52:13 ( Asia/Katmandu)
1073,AQM Budhanilkantha,167,118.58,2018-11-23 08:42:12 ( Asia/Katmandu)
1074,AQM Budhanilkantha,178,126.33,2018-11-23 08:32:12 ( Asia/Katmandu)
1075,AQM Budhanilkantha,211,149.57,2018-11-23 08:22:12 ( Asia/Katmandu)
1076,AQM Budhanilkantha,214,151.68,2018-11-23 08:12:12 ( Asia/Katmandu)
1077,AQM Budhanilkantha,196,139.01,2018-11-23 08:04:07 ( Asia/Katmandu)
1078,AQM Budhanilkantha,188,133.37,2018-11-23 07:52:12 ( Asia/Katmandu)
1079,AQM Budhanilkantha,233,165.06,2018-11-23 07:42:12 ( Asia/Katmandu)
1080,AQM Budhanilkantha,307,217.17,2018-11-23 07:32:12 ( Asia/Katmandu)
1081,AQM Budhanilkantha,381,269.28,2018-11-23 07:23:33 ( Asia/Katmandu)
1082,AQM Budhanilkantha,288,203.79,2018-11-23 07:12:12 ( Asia/Katmandu)
1083,AQM Budhanilkantha,345,243.93,2018-11-23 07:02:12 ( Asia/Katmandu)
1084,AQM Budhanilkantha,393,277.73,2018-11-23 06:52:12 ( Asia/Katmandu)
1085,AQM Budhanilkantha,373,263.64,2018-11-23 06:42:12 ( Asia/Katmandu)
1086,AQM Budhanilkantha,327,231.25,2018-11-23 06:32:13 ( Asia/Katmandu)
1087,AQM Budhanilkantha,172,122.11,2018-11-23 06:22:13 ( Asia/Katmandu)
1088,AQM Budhanilkantha,74,53.1,2018-11-23 06:12:13 ( Asia/Katmandu)
1089,AQM Budhanilkantha,79,56.62,2018-11-23 05:52:13 ( Asia/Katmandu)
1090,AQM Budhanilkantha,66,47.46,2018-11-23 05:42:13 ( Asia/Katmandu)
1091,AQM Budhanilkantha,64,46.05,2018-11-23 05:32:13 ( Asia/Katmandu)
1092,AQM Budhanilkantha,57,41.13,2018-11-23 05:22:13 ( Asia/Katmandu)
1093,AQM Budhanilkantha,61,43.94,2018-11-23 05:12:13 ( Asia/Katmandu)
1094,AQM Budhanilkantha,60,43.24,2018-11-23 05:02:13 ( Asia/Katmandu)
1095,AQM Budhanilkantha,58,41.83,2018-11-23 04:52:13 ( Asia/Katmandu)
1096,AQM Budhanilkantha,61,43.94,2018-11-23 04:42:13 ( Asia/Katmandu)
1097,AQM Budhanilkantha,56,40.42,2018-11-23 04:32:13 ( Asia/Katmandu)
1098,AQM Budhanilkantha,61,43.94,2018-11-23 04:22:13 ( Asia/Katmandu)
1099,AQM Budhanilkantha,55,39.72,2018-11-23 04:12:13 ( Asia/Katmandu)
1100,AQM Budhanilkantha,55,39.72,2018-11-23 04:02:13 ( Asia/Katmandu)
1101,AQM Budhanilkantha,53,38.31,2018-11-23 03:52:13 ( Asia/Katmandu)
1102,AQM Budhanilkantha,60,43.24,2018-11-23 03:42:13 ( Asia/Katmandu)
1103,AQM Budhanilkantha,56,40.42,2018-11-23 03:32:13 ( Asia/Katmandu)
1104,AQM Budhanilkantha,61,43.94,2018-11-23 03:22:13 ( Asia/Katmandu)
1105,AQM Budhanilkantha,61,43.94,2018-11-23 03:12:13 ( Asia/Katmandu)
1106,AQM Budhanilkantha,55,39.72,2018-11-23 03:02:13 ( Asia/Katmandu)
1107,AQM Budhanilkantha,64,46.05,2018-11-23 02:52:13 ( Asia/Katmandu)
1108,AQM Budhanilkantha,70,50.28,2018-11-23 02:42:13 ( Asia/Katmandu)
1109,AQM Budhanilkantha,59,42.53,2018-11-23 02:32:13 ( Asia/Katmandu)
1110,AQM Budhanilkantha,65,46.76,2018-11-23 02:22:13 ( Asia/Katmandu)
1111,AQM Budhanilkantha,68,48.87,2018-11-23 02:12:13 ( Asia/Katmandu)
1112,AQM Budhanilkantha,61,43.94,2018-11-23 02:02:13 ( Asia/Katmandu)
1113,AQM Budhanilkantha,73,52.39,2018-11-23 01:52:13 ( Asia/Katmandu)
1114,AQM Budhanilkantha,66,47.46,2018-11-23 01:42:13 ( Asia/Katmandu)
1115,AQM Budhanilkantha,65,46.76,2018-11-23 01:32:13 ( Asia/Katmandu)
1116,AQM Budhanilkantha,68,48.87,2018-11-23 01:22:13 ( Asia/Katmandu)
1117,AQM Budhanilkantha,59,42.53,2018-11-23 01:12:13 ( Asia/Katmandu)
1118,AQM Budhanilkantha,66,47.46,2018-11-23 01:02:13 ( Asia/Katmandu)
1119,AQM Budhanilkantha,64,46.05,2018-11-23 00:52:13 ( Asia/Katmandu)
1120,AQM Budhanilkantha,74,53.1,2018-11-23 00:42:13 ( Asia/Katmandu)
1121,AQM Budhanilkantha,69,49.58,2018-11-23 00:32:13 ( Asia/Katmandu)
1122,AQM Budhanilkantha,69,49.58,2018-11-23 00:22:13 ( Asia/Katmandu)
1123,AQM Budhanilkantha,68,48.87,2018-11-23 00:12:13 ( Asia/Katmandu)
1124,AQM Budhanilkantha,64,46.05,2018-11-23 00:02:13 ( Asia/Katmandu)
1125,AQM Budhanilkantha,69,49.58,2018-11-22 23:52:14 ( Asia/Katmandu)
1126,AQM Budhanilkantha,71,50.98,2018-11-22 23:42:13 ( Asia/Katmandu)
1127,AQM Budhanilkantha,68,48.87,2018-11-22 23:32:13 ( Asia/Katmandu)
1128,AQM Budhanilkantha,59,42.53,2018-11-22 23:22:13 ( Asia/Katmandu)
1129,AQM Budhanilkantha,71,50.98,2018-11-22 23:12:14 ( Asia/Katmandu)
1130,AQM Budhanilkantha,65,46.76,2018-11-22 23:02:14 ( Asia/Katmandu)
1131,AQM Budhanilkantha,67,48.17,2018-11-22 22:52:14 ( Asia/Katmandu)
1132,AQM Budhanilkantha,71,50.98,2018-11-22 22:42:14 ( Asia/Katmandu)
1133,AQM Budhanilkantha,64,46.05,2018-11-22 22:32:14 ( Asia/Katmandu)
1134,AQM Budhanilkantha,64,46.05,2018-11-22 22:22:14 ( Asia/Katmandu)
1135,AQM Budhanilkantha,72,51.69,2018-11-22 22:12:14 ( Asia/Katmandu)
1136,AQM Budhanilkantha,76,54.5,2018-11-22 22:02:14 ( Asia/Katmandu)
1137,AQM Budhanilkantha,79,56.62,2018-11-22 21:52:14 ( Asia/Katmandu)
1138,AQM Budhanilkantha,72,51.69,2018-11-22 21:42:14 ( Asia/Katmandu)
1139,AQM Budhanilkantha,78,55.91,2018-11-22 21:32:14 ( Asia/Katmandu)
1140,AQM Budhanilkantha,78,55.91,2018-11-22 21:22:14 ( Asia/Katmandu)
1141,AQM Budhanilkantha,80,57.32,2018-11-22 21:12:14 ( Asia/Katmandu)
1142,AQM Budhanilkantha,78,55.91,2018-11-22 21:02:14 ( Asia/Katmandu)
1143,AQM Budhanilkantha,75,53.8,2018-11-22 20:52:14 ( Asia/Katmandu)
1144,AQM Budhanilkantha,78,55.91,2018-11-22 20:42:14 ( Asia/Katmandu)
1145,AQM Budhanilkantha,83,59.43,2018-11-22 20:32:14 ( Asia/Katmandu)
1146,AQM Budhanilkantha,86,61.55,2018-11-22 20:22:14 ( Asia/Katmandu)
1147,AQM Budhanilkantha,78,55.91,2018-11-22 20:12:14 ( Asia/Katmandu)
1148,AQM Budhanilkantha,90,64.36,2018-11-22 20:02:14 ( Asia/Katmandu)
1149,AQM Budhanilkantha,87,62.25,2018-11-22 19:52:14 ( Asia/Katmandu)
1150,AQM Budhanilkantha,87,62.25,2018-11-22 19:42:14 ( Asia/Katmandu)
1151,AQM Budhanilkantha,97,69.29,2018-11-22 19:32:14 ( Asia/Katmandu)
1152,AQM Budhanilkantha,97,69.29,2018-11-22 19:22:14 ( Asia/Katmandu)
1153,AQM Budhanilkantha,102,72.81,2018-11-22 19:12:14 ( Asia/Katmandu)
1154,AQM Budhanilkantha,115,81.97,2018-11-22 19:02:14 ( Asia/Katmandu)
1155,AQM Budhanilkantha,112,79.86,2018-11-22 18:52:14 ( Asia/Katmandu)
1156,AQM Budhanilkantha,127,90.42,2018-11-22 18:42:14 ( Asia/Katmandu)
1157,AQM Budhanilkantha,127,90.42,2018-11-22 18:32:14 ( Asia/Katmandu)
1158,AQM Budhanilkantha,116,82.67,2018-11-22 18:22:14 ( Asia/Katmandu)
1159,AQM Budhanilkantha,102,72.81,2018-11-22 18:12:14 ( Asia/Katmandu)
1160,AQM Budhanilkantha,102,72.81,2018-11-22 18:02:14 ( Asia/Katmandu)
1161,AQM Budhanilkantha,103,73.52,2018-11-22 17:52:14 ( Asia/Katmandu)
1162,AQM Budhanilkantha,91,65.07,2018-11-22 17:42:14 ( Asia/Katmandu)
1163,AQM Budhanilkantha,87,62.25,2018-11-22 17:22:14 ( Asia/Katmandu)
1164,AQM Budhanilkantha,82,58.73,2018-11-22 17:12:14 ( Asia/Katmandu)
1165,AQM Budhanilkantha,85,60.84,2018-11-22 17:02:14 ( Asia/Katmandu)
1166,AQM Budhanilkantha,76,54.5,2018-11-22 16:52:15 ( Asia/Katmandu)
1167,AQM Budhanilkantha,90,64.36,2018-11-22 16:42:15 ( Asia/Katmandu)
1168,AQM Budhanilkantha,83,59.43,2018-11-22 16:32:15 ( Asia/Katmandu)
1169,AQM Budhanilkantha,93,66.48,2018-11-22 16:22:15 ( Asia/Katmandu)
1170,AQM Budhanilkantha,91,65.07,2018-11-22 16:12:15 ( Asia/Katmandu)
1171,AQM Budhanilkantha,93,66.48,2018-11-22 16:02:15 ( Asia/Katmandu)
1172,AQM Budhanilkantha,97,69.29,2018-11-22 15:52:15 ( Asia/Katmandu)
1173,AQM Budhanilkantha,100,71.4,2018-11-22 15:42:15 ( Asia/Katmandu)
1174,AQM Budhanilkantha,101,72.11,2018-11-22 15:32:15 ( Asia/Katmandu)
1175,AQM Budhanilkantha,78,55.91,2018-11-22 15:12:15 ( Asia/Katmandu)
1176,AQM Budhanilkantha,74,53.1,2018-11-22 15:02:15 ( Asia/Katmandu)
1177,AQM Budhanilkantha,66,47.46,2018-11-22 14:52:15 ( Asia/Katmandu)
1178,AQM Budhanilkantha,64,46.05,2018-11-22 14:42:15 ( Asia/Katmandu)
1179,AQM Budhanilkantha,65,46.76,2018-11-22 14:32:15 ( Asia/Katmandu)
1180,AQM Budhanilkantha,67,48.17,2018-11-22 14:22:15 ( Asia/Katmandu)
1181,AQM Budhanilkantha,64,46.05,2018-11-22 14:12:15 ( Asia/Katmandu)
1182,AQM Budhanilkantha,72,51.69,2018-11-22 14:02:15 ( Asia/Katmandu)
1183,AQM Budhanilkantha,64,46.05,2018-11-22 13:52:15 ( Asia/Katmandu)
1184,AQM Budhanilkantha,62,44.65,2018-11-22 13:42:15 ( Asia/Katmandu)
1185,AQM Budhanilkantha,60,43.24,2018-11-22 13:32:15 ( Asia/Katmandu)
1186,AQM Budhanilkantha,63,45.35,2018-11-22 13:22:15 ( Asia/Katmandu)
1187,AQM Budhanilkantha,71,50.98,2018-11-22 13:12:15 ( Asia/Katmandu)
1188,AQM Budhanilkantha,75,53.8,2018-11-22 13:02:15 ( Asia/Katmandu)
1189,AQM Budhanilkantha,77,55.21,2018-11-22 12:52:15 ( Asia/Katmandu)
1190,AQM Budhanilkantha,86,61.55,2018-11-22 12:42:15 ( Asia/Katmandu)
1191,AQM Budhanilkantha,84,60.14,2018-11-22 12:32:15 ( Asia/Katmandu)
1192,AQM Budhanilkantha,98,70,2018-11-22 12:22:15 ( Asia/Katmandu)
1193,AQM Budhanilkantha,300,212.24,2018-11-22 12:12:15 ( Asia/Katmandu)
1194,AQM Budhanilkantha,83,59.43,2018-11-22 12:02:15 ( Asia/Katmandu)
1195,AQM Budhanilkantha,83,59.43,2018-11-22 11:52:15 ( Asia/Katmandu)
1196,AQM Budhanilkantha,98,70,2018-11-22 11:42:15 ( Asia/Katmandu)
1197,AQM Budhanilkantha,207,146.75,2018-11-22 11:32:15 ( Asia/Katmandu)
1198,AQM Budhanilkantha,107,76.33,2018-11-22 11:22:15 ( Asia/Katmandu)
1199,AQM Budhanilkantha,119,84.78,2018-11-22 11:12:15 ( Asia/Katmandu)
1200,AQM Budhanilkantha,148,105.21,2018-11-22 11:02:15 ( Asia/Katmandu)
1201,AQM Budhanilkantha,157,111.54,2018-11-22 10:52:15 ( Asia/Katmandu)
1202,AQM Budhanilkantha,162,115.06,2018-11-22 10:42:15 ( Asia/Katmandu)
1203,AQM Budhanilkantha,165,117.18,2018-11-22 10:32:15 ( Asia/Katmandu)
1204,AQM Budhanilkantha,186,131.96,2018-11-22 10:22:15 ( Asia/Katmandu)
1205,AQM Budhanilkantha,179,127.03,2018-11-22 10:12:15 ( Asia/Katmandu)
1206,AQM Budhanilkantha,207,146.75,2018-11-22 10:02:15 ( Asia/Katmandu)
1207,AQM Budhanilkantha,191,135.48,2018-11-22 09:52:15 ( Asia/Katmandu)
1208,AQM Budhanilkantha,196,139.01,2018-11-22 09:42:15 ( Asia/Katmandu)
1209,AQM Budhanilkantha,199,141.12,2018-11-22 09:32:15 ( Asia/Katmandu)
1210,AQM Budhanilkantha,207,146.75,2018-11-22 09:22:15 ( Asia/Katmandu)
1211,AQM Budhanilkantha,199,141.12,2018-11-22 09:12:15 ( Asia/Katmandu)
1212,AQM Budhanilkantha,207,146.75,2018-11-22 09:02:15 ( Asia/Katmandu)
1213,AQM Budhanilkantha,216,153.09,2018-11-22 08:52:16 ( Asia/Katmandu)
1214,AQM Budhanilkantha,222,157.31,2018-11-22 08:42:16 ( Asia/Katmandu)
1215,AQM Budhanilkantha,274,193.93,2018-11-22 08:27:16 ( Asia/Katmandu)
1216,AQM Budhanilkantha,276,195.34,2018-11-22 08:22:16 ( Asia/Katmandu)
1217,AQM Budhanilkantha,312,220.69,2018-11-22 08:12:16 ( Asia/Katmandu)
1218,AQM Budhanilkantha,322,227.73,2018-11-22 08:02:16 ( Asia/Katmandu)
1219,AQM Budhanilkantha,184,130.56,2018-11-22 07:52:16 ( Asia/Katmandu)
1220,AQM Budhanilkantha,139,98.87,2018-11-22 07:42:16 ( Asia/Katmandu)
1221,AQM Budhanilkantha,142,100.98,2018-11-22 07:32:16 ( Asia/Katmandu)
1222,AQM Budhanilkantha,136,96.76,2018-11-22 07:17:16 ( Asia/Katmandu)
1223,AQM Budhanilkantha,133,94.64,2018-11-22 07:12:16 ( Asia/Katmandu)
1224,AQM Budhanilkantha,147,104.5,2018-11-22 07:02:16 ( Asia/Katmandu)
1225,AQM Budhanilkantha,152,108.02,2018-11-22 06:52:16 ( Asia/Katmandu)
1226,AQM Budhanilkantha,150,106.61,2018-11-22 06:42:16 ( Asia/Katmandu)
1227,AQM Budhanilkantha,146,103.8,2018-11-22 06:32:16 ( Asia/Katmandu)
1228,AQM Budhanilkantha,143,101.68,2018-11-22 06:22:16 ( Asia/Katmandu)
1229,AQM Budhanilkantha,134,95.35,2018-11-22 06:12:16 ( Asia/Katmandu)
1230,AQM Budhanilkantha,136,96.76,2018-11-22 06:02:16 ( Asia/Katmandu)
1231,AQM Budhanilkantha,131,93.23,2018-11-22 05:52:16 ( Asia/Katmandu)
1232,AQM Budhanilkantha,129,91.83,2018-11-22 05:42:16 ( Asia/Katmandu)
1233,AQM Budhanilkantha,131,93.23,2018-11-22 05:32:16 ( Asia/Katmandu)
1234,AQM Budhanilkantha,135,96.05,2018-11-22 05:22:16 ( Asia/Katmandu)
1235,AQM Budhanilkantha,137,97.46,2018-11-22 05:12:16 ( Asia/Katmandu)
1236,AQM Budhanilkantha,122,86.9,2018-11-22 05:02:16 ( Asia/Katmandu)
1237,AQM Budhanilkantha,134,95.35,2018-11-22 04:52:16 ( Asia/Katmandu)
1238,AQM Budhanilkantha,127,90.42,2018-11-22 04:42:16 ( Asia/Katmandu)
1239,AQM Budhanilkantha,128,91.12,2018-11-22 04:32:16 ( Asia/Katmandu)
1240,AQM Budhanilkantha,127,90.42,2018-11-22 04:22:16 ( Asia/Katmandu)
1241,AQM Budhanilkantha,130,92.53,2018-11-22 04:12:16 ( Asia/Katmandu)
1242,AQM Budhanilkantha,128,91.12,2018-11-22 04:02:16 ( Asia/Katmandu)
1243,AQM Budhanilkantha,131,93.23,2018-11-22 03:52:16 ( Asia/Katmandu)
1244,AQM Budhanilkantha,126,89.71,2018-11-22 03:42:16 ( Asia/Katmandu)
1245,AQM Budhanilkantha,125,89.01,2018-11-22 03:32:16 ( Asia/Katmandu)
1246,AQM Budhanilkantha,134,95.35,2018-11-22 03:22:16 ( Asia/Katmandu)
1247,AQM Budhanilkantha,135,96.05,2018-11-22 03:12:16 ( Asia/Katmandu)
1248,AQM Budhanilkantha,128,91.12,2018-11-22 03:02:16 ( Asia/Katmandu)
1249,AQM Budhanilkantha,133,94.64,2018-11-22 02:52:16 ( Asia/Katmandu)
1250,AQM Budhanilkantha,140,99.57,2018-11-22 02:42:16 ( Asia/Katmandu)
1251,AQM Budhanilkantha,128,91.12,2018-11-22 02:32:17 ( Asia/Katmandu)
1252,AQM Budhanilkantha,119,84.78,2018-11-22 02:22:17 ( Asia/Katmandu)
1253,AQM Budhanilkantha,130,92.53,2018-11-22 02:12:17 ( Asia/Katmandu)
1254,AQM Budhanilkantha,121,86.19,2018-11-22 02:02:17 ( Asia/Katmandu)
1255,AQM Budhanilkantha,126,89.71,2018-11-22 01:52:17 ( Asia/Katmandu)
1256,AQM Budhanilkantha,132,93.94,2018-11-22 01:42:16 ( Asia/Katmandu)
1257,AQM Budhanilkantha,134,95.35,2018-11-22 01:32:17 ( Asia/Katmandu)
1258,AQM Budhanilkantha,117,83.38,2018-11-22 01:12:17 ( Asia/Katmandu)
1259,AQM Budhanilkantha,109,77.74,2018-11-22 01:02:17 ( Asia/Katmandu)
1260,AQM Budhanilkantha,116,82.67,2018-11-22 00:52:17 ( Asia/Katmandu)
1261,AQM Budhanilkantha,115,81.97,2018-11-22 00:42:17 ( Asia/Katmandu)
1262,AQM Budhanilkantha,110,78.45,2018-11-22 00:32:17 ( Asia/Katmandu)
1263,AQM Budhanilkantha,111,79.15,2018-11-22 00:22:11 ( Asia/Katmandu)
1264,AQM Budhanilkantha,116,82.67,2018-11-22 00:12:11 ( Asia/Katmandu)
