S.N,Device,PM 2.5,Calibrated PM 2.5,Date Time
2729,AQM Budhanilkantha,6,5.21,07/11/17 12:52 PM
2730,AQM Budhanilkantha,6,5.21,07/11/17 12:42 PM
2731,AQM Budhanilkantha,6,5.21,07/11/17 12:34 PM
2732,AQM Budhanilkantha,7,5.92,07/11/17 12:22 PM
2733,AQM Budhanilkantha,8,6.62,07/11/17 12:12 PM
2734,AQM Budhanilkantha,9,7.32,07/11/17 12:02 PM
2735,AQM Budhanilkantha,4,3.8,07/11/17 11:52 AM
2736,AQM Budhanilkantha,3,3.1,07/11/17 11:42 AM
2737,AQM Budhanilkantha,4,3.8,07/11/17 11:32 AM
2738,AQM Budhanilkantha,4,3.8,07/11/17 11:22 AM
2739,AQM Budhanilkantha,3,3.1,07/11/17 11:12 AM
2740,AQM Budhanilkantha,3,3.1,07/11/17 11:02 AM
2741,AQM Budhanilkantha,4,3.8,07/11/17 10:52 AM
2742,AQM Budhanilkantha,3,3.1,07/11/17 10:42 AM
2743,AQM Budhanilkantha,4,3.8,07/11/17 10:32 AM
2744,AQM Budhanilkantha,3,3.1,07/11/17 10:22 AM
2745,AQM Budhanilkantha,4,3.8,07/11/17 10:12 AM
2746,AQM Budhanilkantha,6,5.21,07/11/17 09:57 AM
2747,AQM Budhanilkantha,6,5.21,07/11/17 09:53 AM
2748,AQM Budhanilkantha,4,3.8,07/11/17 09:42 AM
2749,AQM Budhanilkantha,4,3.8,07/11/17 09:32 AM
2750,AQM Budhanilkantha,7,5.92,07/11/17 09:22 AM
2751,AQM Budhanilkantha,7,5.92,07/11/17 09:12 AM
2752,AQM Budhanilkantha,7,5.92,07/11/17 09:02 AM
2753,AQM Budhanilkantha,8,6.62,07/11/17 08:52 AM
2754,AQM Budhanilkantha,10,8.03,07/11/17 08:42 AM
2755,AQM Budhanilkantha,7,5.92,07/11/17 08:32 AM
2756,AQM Budhanilkantha,8,6.62,07/11/17 08:22 AM
2757,AQM Budhanilkantha,8,6.62,07/11/17 08:12 AM
2758,AQM Budhanilkantha,12,9.44,07/11/17 08:02 AM
2759,AQM Budhanilkantha,14,10.85,07/11/17 07:52 AM
2760,AQM Budhanilkantha,22,16.48,07/11/17 07:42 AM
2761,AQM Budhanilkantha,12,9.44,07/11/17 07:32 AM
2762,AQM Budhanilkantha,12,9.44,07/11/17 07:22 AM
2763,AQM Budhanilkantha,16,12.25,07/11/17 07:12 AM
2764,AQM Budhanilkantha,13,10.14,07/11/17 07:02 AM
2765,AQM Budhanilkantha,13,10.14,07/11/17 06:52 AM
2766,AQM Budhanilkantha,11,8.73,07/11/17 06:42 AM
2767,AQM Budhanilkantha,11,8.73,07/11/17 06:32 AM
2768,AQM Budhanilkantha,14,10.85,07/11/17 06:22 AM
2769,AQM Budhanilkantha,19,14.37,07/11/17 06:12 AM
2770,AQM Budhanilkantha,28,20.7,07/11/17 06:02 AM
2771,AQM Budhanilkantha,28,20.7,07/11/17 05:52 AM
2772,AQM Budhanilkantha,46,33.38,07/11/17 05:42 AM
2773,AQM Budhanilkantha,11,8.73,07/11/17 05:32 AM
2774,AQM Budhanilkantha,7,5.92,07/11/17 05:22 AM
2775,AQM Budhanilkantha,12,9.44,07/11/17 05:12 AM
2776,AQM Budhanilkantha,10,8.03,07/11/17 05:02 AM
2777,AQM Budhanilkantha,10,8.03,07/11/17 04:52 AM
2778,AQM Budhanilkantha,12,9.44,07/11/17 04:42 AM
2779,AQM Budhanilkantha,7,5.92,07/11/17 04:32 AM
2780,AQM Budhanilkantha,10,8.03,07/11/17 04:22 AM
2781,AQM Budhanilkantha,7,5.92,07/11/17 04:12 AM
2782,AQM Budhanilkantha,6,5.21,07/11/17 04:02 AM
2783,AQM Budhanilkantha,7,5.92,07/11/17 03:52 AM
2784,AQM Budhanilkantha,7,5.92,07/11/17 03:42 AM
2785,AQM Budhanilkantha,11,8.73,07/11/17 03:32 AM
2786,AQM Budhanilkantha,9,7.32,07/11/17 03:22 AM
2787,AQM Budhanilkantha,11,8.73,07/11/17 03:12 AM
2788,AQM Budhanilkantha,7,5.92,07/11/17 03:02 AM
2789,AQM Budhanilkantha,8,6.62,07/11/17 02:52 AM
2790,AQM Budhanilkantha,7,5.92,07/11/17 02:42 AM
2791,AQM Budhanilkantha,9,7.32,07/11/17 02:32 AM
2792,AQM Budhanilkantha,11,8.73,07/11/17 02:22 AM
2793,AQM Budhanilkantha,10,8.03,07/11/17 02:12 AM
2794,AQM Budhanilkantha,10,8.03,07/11/17 02:02 AM
2795,AQM Budhanilkantha,8,6.62,07/11/17 01:52 AM
2796,AQM Budhanilkantha,9,7.32,07/11/17 01:42 AM
2797,AQM Budhanilkantha,8,6.62,07/11/17 01:32 AM
2798,AQM Budhanilkantha,9,7.32,07/11/17 01:22 AM
2799,AQM Budhanilkantha,10,8.03,07/11/17 01:12 AM
2800,AQM Budhanilkantha,12,9.44,07/11/17 01:02 AM
2801,AQM Budhanilkantha,12,9.44,07/11/17 12:52 AM
2802,AQM Budhanilkantha,14,10.85,07/11/17 12:42 AM
2803,AQM Budhanilkantha,13,10.14,07/11/17 12:32 AM
2804,AQM Budhanilkantha,16,12.25,07/11/17 12:22 AM
2805,AQM Budhanilkantha,54,39.01,07/11/17 12:12 AM
2806,AQM Budhanilkantha,26,19.3,07/11/17 12:02 AM
2807,AQM Budhanilkantha,20,15.07,07/10/17 11:52 PM
2808,AQM Budhanilkantha,38,27.75,07/10/17 11:42 PM
2809,AQM Budhanilkantha,28,20.7,07/10/17 11:32 PM
2810,AQM Budhanilkantha,40,29.15,07/10/17 11:22 PM
2811,AQM Budhanilkantha,36,26.34,07/10/17 11:12 PM
2812,AQM Budhanilkantha,24,17.89,07/10/17 11:02 PM
2813,AQM Budhanilkantha,27,20,07/10/17 10:52 PM
2814,AQM Budhanilkantha,26,19.3,07/10/17 10:42 PM
2815,AQM Budhanilkantha,21,15.78,07/10/17 10:32 PM
2816,AQM Budhanilkantha,19,14.37,07/10/17 10:22 PM
2817,AQM Budhanilkantha,12,9.44,07/10/17 10:12 PM
2818,AQM Budhanilkantha,20,15.07,07/10/17 10:02 PM
2819,AQM Budhanilkantha,21,15.78,07/10/17 09:52 PM
2820,AQM Budhanilkantha,27,20,07/10/17 09:42 PM
2821,AQM Budhanilkantha,21,15.78,07/10/17 09:32 PM
2822,AQM Budhanilkantha,26,19.3,07/10/17 09:22 PM
2823,AQM Budhanilkantha,27,20,07/10/17 09:13 PM
2824,AQM Budhanilkantha,26,19.3,07/10/17 09:02 PM
2825,AQM Budhanilkantha,4,3.8,07/10/17 08:52 PM
2826,AQM Budhanilkantha,8,6.62,07/10/17 08:42 PM
2827,AQM Budhanilkantha,7,5.92,07/10/17 08:32 PM
2828,AQM Budhanilkantha,12,9.44,07/10/17 08:22 PM
2829,AQM Budhanilkantha,14,10.85,07/10/17 08:12 PM
2830,AQM Budhanilkantha,19,14.37,07/10/17 08:02 PM
2831,AQM Budhanilkantha,23,17.18,07/10/17 07:52 PM
2832,AQM Budhanilkantha,21,15.78,07/10/17 07:42 PM
2833,AQM Budhanilkantha,23,17.18,07/10/17 07:32 PM
2834,AQM Budhanilkantha,10,8.03,07/10/17 07:22 PM
2835,AQM Budhanilkantha,7,5.92,07/10/17 07:12 PM
2836,AQM Budhanilkantha,7,5.92,07/10/17 07:02 PM
2837,AQM Budhanilkantha,7,5.92,07/10/17 06:52 PM
2838,AQM Budhanilkantha,8,6.62,07/10/17 06:42 PM
2839,AQM Budhanilkantha,7,5.92,07/10/17 06:32 PM
2840,AQM Budhanilkantha,9,7.32,07/10/17 06:22 PM
2841,AQM Budhanilkantha,4,3.8,07/10/17 06:14 PM
2842,AQM Budhanilkantha,7,5.92,07/10/17 06:02 PM
2843,AQM Budhanilkantha,6,5.21,07/10/17 05:52 PM
2844,AQM Budhanilkantha,6,5.21,07/10/17 05:42 PM
2845,AQM Budhanilkantha,6,5.21,07/10/17 05:32 PM
2846,AQM Budhanilkantha,6,5.21,07/10/17 05:22 PM
2847,AQM Budhanilkantha,3,3.1,07/10/17 05:12 PM
2848,AQM Budhanilkantha,4,3.8,07/10/17 05:02 PM
2849,AQM Budhanilkantha,10,8.03,07/10/17 04:52 PM
2850,AQM Budhanilkantha,8,6.62,07/10/17 04:42 PM
2851,AQM Budhanilkantha,13,10.14,07/10/17 04:32 PM
2852,AQM Budhanilkantha,14,10.85,07/10/17 04:22 PM
2853,AQM Budhanilkantha,12,9.44,07/10/17 04:12 PM
2854,AQM Budhanilkantha,11,8.73,07/10/17 04:02 PM
2855,AQM Budhanilkantha,12,9.44,07/10/17 03:52 PM
2856,AQM Budhanilkantha,10,8.03,07/10/17 03:42 PM
2857,AQM Budhanilkantha,15,11.55,07/10/17 03:32 PM
2858,AQM Budhanilkantha,11,8.73,07/10/17 03:22 PM
2859,AQM Budhanilkantha,8,6.62,07/10/17 03:12 PM
2860,AQM Budhanilkantha,8,6.62,07/10/17 03:02 PM
2861,AQM Budhanilkantha,10,8.03,07/10/17 02:52 PM
2862,AQM Budhanilkantha,11,8.73,07/10/17 02:42 PM
2863,AQM Budhanilkantha,11,8.73,07/10/17 02:32 PM
2864,AQM Budhanilkantha,11,8.73,07/10/17 02:22 PM
2865,AQM Budhanilkantha,21,15.78,07/10/17 02:12 PM
2866,AQM Budhanilkantha,7,5.92,07/10/17 02:02 PM
2867,AQM Budhanilkantha,12,9.44,07/10/17 01:52 PM
2868,AQM Budhanilkantha,10,8.03,07/10/17 01:42 PM
2869,AQM Budhanilkantha,11,8.73,07/10/17 01:32 PM
2870,AQM Budhanilkantha,10,8.03,07/10/17 01:22 PM
2871,AQM Budhanilkantha,6,5.21,07/10/17 01:12 PM
2872,AQM Budhanilkantha,7,5.92,07/10/17 01:03 PM
2873,AQM Budhanilkantha,4,3.8,07/10/17 12:52 PM
2874,AQM Budhanilkantha,6,5.21,07/10/17 12:42 PM
2875,AQM Budhanilkantha,4,3.8,07/10/17 12:32 PM
2876,AQM Budhanilkantha,7,5.92,07/10/17 12:22 PM
2877,AQM Budhanilkantha,9,7.32,07/10/17 12:12 PM
2878,AQM Budhanilkantha,12,9.44,07/10/17 12:02 PM
2879,AQM Budhanilkantha,15,11.55,07/10/17 11:52 AM
2880,AQM Budhanilkantha,13,10.14,07/10/17 11:42 AM
2881,AQM Budhanilkantha,15,11.55,07/10/17 11:32 AM
2882,AQM Budhanilkantha,14,10.85,07/10/17 11:22 AM
2883,AQM Budhanilkantha,12,9.44,07/10/17 11:12 AM
2884,AQM Budhanilkantha,16,12.25,07/10/17 11:02 AM
2885,AQM Budhanilkantha,19,14.37,07/10/17 10:52 AM
2886,AQM Budhanilkantha,19,14.37,07/10/17 10:42 AM
2887,AQM Budhanilkantha,18,13.66,07/10/17 10:32 AM
2888,AQM Budhanilkantha,16,12.25,07/10/17 10:22 AM
2889,AQM Budhanilkantha,19,14.37,07/10/17 10:12 AM
2890,AQM Budhanilkantha,18,13.66,07/10/17 10:02 AM
2891,AQM Budhanilkantha,19,14.37,07/10/17 09:52 AM
2892,AQM Budhanilkantha,14,10.85,07/10/17 09:42 AM
2893,AQM Budhanilkantha,18,13.66,07/10/17 09:32 AM
2894,AQM Budhanilkantha,22,16.48,07/10/17 09:22 AM
2895,AQM Budhanilkantha,28,20.7,07/10/17 09:12 AM
2896,AQM Budhanilkantha,45,32.68,07/10/17 09:02 AM
2897,AQM Budhanilkantha,60,43.24,07/10/17 08:52 AM
2898,AQM Budhanilkantha,46,33.38,07/10/17 08:42 AM
2899,AQM Budhanilkantha,64,46.05,07/10/17 08:32 AM
2900,AQM Budhanilkantha,40,29.15,07/10/17 08:22 AM
2901,AQM Budhanilkantha,26,19.3,07/10/17 08:12 AM
2902,AQM Budhanilkantha,31,22.82,07/10/17 08:02 AM
2903,AQM Budhanilkantha,20,15.07,07/10/17 07:52 AM
2904,AQM Budhanilkantha,21,15.78,07/10/17 07:42 AM
2905,AQM Budhanilkantha,22,16.48,07/10/17 07:32 AM
2906,AQM Budhanilkantha,22,16.48,07/10/17 07:22 AM
2907,AQM Budhanilkantha,20,15.07,07/10/17 07:12 AM
2908,AQM Budhanilkantha,21,15.78,07/10/17 07:02 AM
2909,AQM Budhanilkantha,22,16.48,07/10/17 06:52 AM
2910,AQM Budhanilkantha,24,17.89,07/10/17 06:42 AM
2911,AQM Budhanilkantha,29,21.41,07/10/17 06:32 AM
2912,AQM Budhanilkantha,26,19.3,07/10/17 06:22 AM
2913,AQM Budhanilkantha,24,17.89,07/10/17 06:12 AM
2914,AQM Budhanilkantha,24,17.89,07/10/17 06:02 AM
2915,AQM Budhanilkantha,27,20,07/10/17 05:52 AM
2916,AQM Budhanilkantha,25,18.59,07/10/17 05:42 AM
2917,AQM Budhanilkantha,16,12.25,07/10/17 05:32 AM
2918,AQM Budhanilkantha,15,11.55,07/10/17 05:22 AM
2919,AQM Budhanilkantha,18,13.66,07/10/17 05:12 AM
2920,AQM Budhanilkantha,16,12.25,07/10/17 05:02 AM
2921,AQM Budhanilkantha,19,14.37,07/10/17 04:52 AM
2922,AQM Budhanilkantha,18,13.66,07/10/17 04:42 AM
2923,AQM Budhanilkantha,22,16.48,07/10/17 04:32 AM
2924,AQM Budhanilkantha,15,11.55,07/10/17 04:22 AM
2925,AQM Budhanilkantha,18,13.66,07/10/17 04:12 AM
2926,AQM Budhanilkantha,15,11.55,07/10/17 04:02 AM
2927,AQM Budhanilkantha,13,10.14,07/10/17 03:52 AM
2928,AQM Budhanilkantha,20,15.07,07/10/17 03:42 AM
2929,AQM Budhanilkantha,15,11.55,07/10/17 03:32 AM
2930,AQM Budhanilkantha,16,12.25,07/10/17 03:22 AM
2931,AQM Budhanilkantha,14,10.85,07/10/17 03:12 AM
2932,AQM Budhanilkantha,19,14.37,07/10/17 03:02 AM
2933,AQM Budhanilkantha,20,15.07,07/10/17 02:52 AM
2934,AQM Budhanilkantha,18,13.66,07/10/17 02:42 AM
2935,AQM Budhanilkantha,18,13.66,07/10/17 02:32 AM
2936,AQM Budhanilkantha,18,13.66,07/10/17 02:22 AM
2937,AQM Budhanilkantha,21,15.78,07/10/17 02:12 AM
2938,AQM Budhanilkantha,14,10.85,07/10/17 02:02 AM
2939,AQM Budhanilkantha,15,11.55,07/10/17 01:52 AM
2940,AQM Budhanilkantha,18,13.66,07/10/17 01:42 AM
2941,AQM Budhanilkantha,19,14.37,07/10/17 01:32 AM
2942,AQM Budhanilkantha,14,10.85,07/10/17 01:22 AM
2943,AQM Budhanilkantha,19,14.37,07/10/17 01:12 AM
2944,AQM Budhanilkantha,18,13.66,07/10/17 01:02 AM
2945,AQM Budhanilkantha,20,15.07,07/10/17 12:52 AM
2946,AQM Budhanilkantha,18,13.66,07/10/17 12:42 AM
2947,AQM Budhanilkantha,20,15.07,07/10/17 12:32 AM
2948,AQM Budhanilkantha,16,12.25,07/10/17 12:22 AM
2949,AQM Budhanilkantha,21,15.78,07/10/17 12:12 AM
2950,AQM Budhanilkantha,15,11.55,07/10/17 12:02 AM
2951,AQM Budhanilkantha,16,12.25,07/09/17 11:52 PM
2952,AQM Budhanilkantha,18,13.66,07/09/17 11:42 PM
2953,AQM Budhanilkantha,14,10.85,07/09/17 11:32 PM
2954,AQM Budhanilkantha,14,10.85,07/09/17 11:22 PM
2955,AQM Budhanilkantha,14,10.85,07/09/17 11:12 PM
2956,AQM Budhanilkantha,11,8.73,07/09/17 11:02 PM
2957,AQM Budhanilkantha,10,8.03,07/09/17 10:52 PM
2958,AQM Budhanilkantha,1,1.69,07/09/17 10:42 PM
2959,AQM Budhanilkantha,4,3.8,07/09/17 10:32 PM
2960,AQM Budhanilkantha,3,3.1,07/09/17 10:22 PM
2961,AQM Budhanilkantha,6,5.21,07/09/17 10:12 PM
2962,AQM Budhanilkantha,8,6.62,07/09/17 10:02 PM
2963,AQM Budhanilkantha,7,5.92,07/09/17 09:52 PM
2964,AQM Budhanilkantha,6,5.21,07/09/17 09:44 PM
2965,AQM Budhanilkantha,8,6.62,07/09/17 09:32 PM
2966,AQM Budhanilkantha,7,5.92,07/09/17 09:22 PM
2967,AQM Budhanilkantha,7,5.92,07/09/17 09:12 PM
2968,AQM Budhanilkantha,8,6.62,07/09/17 09:02 PM
2969,AQM Budhanilkantha,10,8.03,07/09/17 08:52 PM
2970,AQM Budhanilkantha,9,7.32,07/09/17 08:42 PM
2971,AQM Budhanilkantha,11,8.73,07/09/17 08:32 PM
2972,AQM Budhanilkantha,11,8.73,07/09/17 08:22 PM
2973,AQM Budhanilkantha,15,11.55,07/09/17 08:07 PM
2974,AQM Budhanilkantha,13,10.14,07/09/17 08:02 PM
2975,AQM Budhanilkantha,17,12.96,07/09/17 07:52 PM
2976,AQM Budhanilkantha,24,17.89,07/09/17 07:42 PM
2977,AQM Budhanilkantha,21,15.78,07/09/17 07:32 PM
2978,AQM Budhanilkantha,16,12.25,07/09/17 07:23 PM
2979,AQM Budhanilkantha,13,10.14,07/09/17 07:12 PM
2980,AQM Budhanilkantha,10,8.03,07/09/17 07:02 PM
2981,AQM Budhanilkantha,11,8.73,07/09/17 06:52 PM
2982,AQM Budhanilkantha,12,9.44,07/09/17 06:42 PM
2983,AQM Budhanilkantha,11,8.73,07/09/17 06:32 PM
2984,AQM Budhanilkantha,9,7.32,07/09/17 06:22 PM
2985,AQM Budhanilkantha,10,8.03,07/09/17 06:12 PM
2986,AQM Budhanilkantha,9,7.32,07/09/17 06:02 PM
2987,AQM Budhanilkantha,11,8.73,07/09/17 05:52 PM
2988,AQM Budhanilkantha,12,9.44,07/09/17 05:42 PM
2989,AQM Budhanilkantha,4,3.8,07/09/17 05:32 PM
2990,AQM Budhanilkantha,6,5.21,07/09/17 05:22 PM
2991,AQM Budhanilkantha,6,5.21,07/09/17 05:12 PM
2992,AQM Budhanilkantha,7,5.92,07/09/17 05:02 PM
2993,AQM Budhanilkantha,6,5.21,07/09/17 04:52 PM
2994,AQM Budhanilkantha,12,9.44,07/09/17 04:42 PM
2995,AQM Budhanilkantha,14,10.85,07/09/17 04:32 PM
2996,AQM Budhanilkantha,17,12.96,07/09/17 04:22 PM
2997,AQM Budhanilkantha,23,17.18,07/09/17 04:12 PM
2998,AQM Budhanilkantha,25,18.59,07/09/17 04:02 PM
2999,AQM Budhanilkantha,17,12.96,07/09/17 03:52 PM
3000,AQM Budhanilkantha,17,12.96,07/09/17 03:42 PM
3001,AQM Budhanilkantha,17,12.96,07/09/17 03:32 PM
3002,AQM Budhanilkantha,15,11.55,07/09/17 03:22 PM
3003,AQM Budhanilkantha,19,14.37,07/09/17 03:12 PM
3004,AQM Budhanilkantha,18,13.66,07/09/17 03:02 PM
3005,AQM Budhanilkantha,13,10.14,07/09/17 02:52 PM
3006,AQM Budhanilkantha,17,12.96,07/09/17 02:42 PM
3007,AQM Budhanilkantha,14,10.85,07/09/17 02:32 PM
3008,AQM Budhanilkantha,13,10.14,07/09/17 02:22 PM
3009,AQM Budhanilkantha,12,9.44,07/09/17 02:12 PM
3010,AQM Budhanilkantha,15,11.55,07/09/17 02:02 PM
3011,AQM Budhanilkantha,15,11.55,07/09/17 01:52 PM
3012,AQM Budhanilkantha,17,12.96,07/09/17 01:42 PM
3013,AQM Budhanilkantha,13,10.14,07/09/17 01:32 PM
3014,AQM Budhanilkantha,17,12.96,07/09/17 01:22 PM
3015,AQM Budhanilkantha,15,11.55,07/09/17 01:12 PM
3016,AQM Budhanilkantha,13,10.14,07/09/17 01:02 PM
3017,AQM Budhanilkantha,13,10.14,07/09/17 12:52 PM
3018,AQM Budhanilkantha,11,8.73,07/09/17 12:42 PM
3019,AQM Budhanilkantha,11,8.73,07/09/17 12:32 PM
3020,AQM Budhanilkantha,12,9.44,07/09/17 12:22 PM
3021,AQM Budhanilkantha,15,11.55,07/09/17 12:12 PM
3022,AQM Budhanilkantha,15,11.55,07/09/17 12:02 PM
3023,AQM Budhanilkantha,13,10.14,07/09/17 11:52 AM
3024,AQM Budhanilkantha,12,9.44,07/09/17 11:42 AM
3025,AQM Budhanilkantha,13,10.14,07/09/17 11:27 AM
3026,AQM Budhanilkantha,15,11.55,07/09/17 11:22 AM
3027,AQM Budhanilkantha,18,13.66,07/09/17 11:12 AM
3028,AQM Budhanilkantha,80,57.32,07/09/17 11:02 AM
3029,AQM Budhanilkantha,30,22.11,07/09/17 10:52 AM
3030,AQM Budhanilkantha,18,13.66,07/09/17 10:42 AM
3031,AQM Budhanilkantha,21,15.78,07/09/17 10:32 AM
3032,AQM Budhanilkantha,39,28.45,07/09/17 10:22 AM
3033,AQM Budhanilkantha,14,10.85,07/09/17 10:12 AM
3034,AQM Budhanilkantha,12,9.44,07/09/17 10:02 AM
3035,AQM Budhanilkantha,14,10.85,07/09/17 09:52 AM
3036,AQM Budhanilkantha,16,12.25,07/09/17 09:42 AM
3037,AQM Budhanilkantha,25,18.59,07/09/17 09:32 AM
3038,AQM Budhanilkantha,22,16.48,07/09/17 09:22 AM
3039,AQM Budhanilkantha,21,15.78,07/09/17 09:12 AM
3040,AQM Budhanilkantha,24,17.89,07/09/17 09:02 AM
3041,AQM Budhanilkantha,21,15.78,07/09/17 08:52 AM
3042,AQM Budhanilkantha,20,15.07,07/09/17 08:42 AM
3043,AQM Budhanilkantha,26,19.3,07/09/17 08:32 AM
3044,AQM Budhanilkantha,18,13.66,07/09/17 08:22 AM
3045,AQM Budhanilkantha,16,12.25,07/09/17 08:12 AM
3046,AQM Budhanilkantha,22,16.48,07/09/17 08:02 AM
3047,AQM Budhanilkantha,25,18.59,07/09/17 07:52 AM
3048,AQM Budhanilkantha,26,19.3,07/09/17 07:42 AM
3049,AQM Budhanilkantha,26,19.3,07/09/17 07:32 AM
3050,AQM Budhanilkantha,28,20.7,07/09/17 07:22 AM
3051,AQM Budhanilkantha,24,17.89,07/09/17 07:12 AM
3052,AQM Budhanilkantha,25,18.59,07/09/17 07:02 AM
3053,AQM Budhanilkantha,31,22.82,07/09/17 06:52 AM
3054,AQM Budhanilkantha,28,20.7,07/09/17 06:42 AM
3055,AQM Budhanilkantha,29,21.41,07/09/17 06:32 AM
3056,AQM Budhanilkantha,32,23.52,07/09/17 06:22 AM
3057,AQM Budhanilkantha,26,19.3,07/09/17 06:12 AM
3058,AQM Budhanilkantha,19,14.37,07/09/17 05:52 AM
3059,AQM Budhanilkantha,20,15.07,07/09/17 05:24 AM
3060,AQM Budhanilkantha,19,14.37,07/09/17 04:59 AM
3061,AQM Budhanilkantha,20,15.07,07/09/17 04:49 AM
3062,AQM Budhanilkantha,20,15.07,07/09/17 02:02 AM
3063,AQM Budhanilkantha,20,15.07,07/09/17 01:52 AM
3064,AQM Budhanilkantha,15,11.55,07/09/17 01:42 AM
3065,AQM Budhanilkantha,20,15.07,07/09/17 01:31 AM
3066,AQM Budhanilkantha,16,12.25,07/09/17 01:15 AM
3067,AQM Budhanilkantha,16,12.25,07/09/17 01:02 AM
3068,AQM Budhanilkantha,16,12.25,07/09/17 12:46 AM
3069,AQM Budhanilkantha,16,12.25,07/09/17 12:27 AM
3070,AQM Budhanilkantha,19,14.37,07/09/17 12:22 AM
3071,AQM Budhanilkantha,19,14.37,07/09/17 12:12 AM
3072,AQM Budhanilkantha,14,10.85,07/09/17 12:02 AM
3073,AQM Budhanilkantha,16,12.25,07/08/17 11:46 PM
3074,AQM Budhanilkantha,14,10.85,07/08/17 11:41 PM
3075,AQM Budhanilkantha,18,13.66,07/08/17 11:31 PM
3076,AQM Budhanilkantha,18,13.66,07/08/17 11:21 PM
3077,AQM Budhanilkantha,16,12.25,07/08/17 11:11 PM
3078,AQM Budhanilkantha,18,13.66,07/08/17 11:01 PM
3079,AQM Budhanilkantha,16,12.25,07/08/17 10:51 PM
3080,AQM Budhanilkantha,20,15.07,07/08/17 10:41 PM
3081,AQM Budhanilkantha,18,13.66,07/08/17 10:31 PM
3082,AQM Budhanilkantha,18,13.66,07/08/17 10:21 PM
3083,AQM Budhanilkantha,16,12.25,07/08/17 10:11 PM
3084,AQM Budhanilkantha,15,11.55,07/08/17 10:01 PM
3085,AQM Budhanilkantha,13,10.14,07/08/17 09:51 PM
3086,AQM Budhanilkantha,12,9.44,07/08/17 09:41 PM
3087,AQM Budhanilkantha,14,10.85,07/08/17 09:31 PM
3088,AQM Budhanilkantha,14,10.85,07/08/17 09:21 PM
3089,AQM Budhanilkantha,14,10.85,07/08/17 09:13 PM
3090,AQM Budhanilkantha,15,11.55,07/08/17 09:01 PM
3091,AQM Budhanilkantha,15,11.55,07/08/17 08:51 PM
3092,AQM Budhanilkantha,22,16.48,07/08/17 08:41 PM
3093,AQM Budhanilkantha,18,13.66,07/08/17 08:31 PM
3094,AQM Budhanilkantha,22,16.48,07/08/17 08:21 PM
3095,AQM Budhanilkantha,19,14.37,07/08/17 08:11 PM
3096,AQM Budhanilkantha,18,13.66,07/08/17 08:01 PM
3097,AQM Budhanilkantha,15,11.55,07/08/17 07:51 PM
3098,AQM Budhanilkantha,20,15.07,07/08/17 07:41 PM
3099,AQM Budhanilkantha,14,10.85,07/08/17 07:31 PM
3100,AQM Budhanilkantha,10,8.03,07/08/17 07:21 PM
3101,AQM Budhanilkantha,12,9.44,07/08/17 07:11 PM
3102,AQM Budhanilkantha,9,7.32,07/08/17 07:01 PM
3103,AQM Budhanilkantha,12,9.44,07/08/17 06:52 PM
3104,AQM Budhanilkantha,10,8.03,07/08/17 06:39 PM
3105,AQM Budhanilkantha,9,7.32,07/08/17 06:34 PM
3106,AQM Budhanilkantha,10,8.03,07/08/17 06:24 PM
3107,AQM Budhanilkantha,6,5.21,07/08/17 06:14 PM
3108,AQM Budhanilkantha,4,3.8,07/08/17 06:04 PM
3109,AQM Budhanilkantha,4,3.8,07/08/17 05:49 PM
3110,AQM Budhanilkantha,9,7.32,07/08/17 05:39 PM
3111,AQM Budhanilkantha,7,5.92,07/08/17 05:34 PM
3112,AQM Budhanilkantha,7,5.92,07/08/17 05:24 PM
3113,AQM Budhanilkantha,6,5.21,07/08/17 05:14 PM
3114,AQM Budhanilkantha,8,6.62,07/08/17 05:04 PM
3115,AQM Budhanilkantha,11,8.73,07/08/17 04:54 PM
3116,AQM Budhanilkantha,14,10.85,07/08/17 04:44 PM
3117,AQM Budhanilkantha,13,10.14,07/08/17 04:34 PM
3118,AQM Budhanilkantha,19,14.37,07/08/17 04:24 PM
3119,AQM Budhanilkantha,23,17.18,07/08/17 04:14 PM
3120,AQM Budhanilkantha,23,17.18,07/08/17 04:04 PM
3121,AQM Budhanilkantha,23,17.18,07/08/17 03:54 PM
3122,AQM Budhanilkantha,21,15.78,07/08/17 03:44 PM
3123,AQM Budhanilkantha,18,13.66,07/08/17 03:34 PM
3124,AQM Budhanilkantha,27,20,07/08/17 03:24 PM
3125,AQM Budhanilkantha,18,13.66,07/08/17 03:14 PM
3126,AQM Budhanilkantha,23,17.18,07/08/17 03:04 PM
3127,AQM Budhanilkantha,21,15.78,07/08/17 02:54 PM
3128,AQM Budhanilkantha,19,14.37,07/08/17 02:44 PM
3129,AQM Budhanilkantha,21,15.78,07/08/17 02:34 PM
3130,AQM Budhanilkantha,19,14.37,07/08/17 02:24 PM
3131,AQM Budhanilkantha,12,9.44,07/08/17 02:03 PM
3132,AQM Budhanilkantha,9,7.32,07/08/17 01:54 PM
3133,AQM Budhanilkantha,12,9.44,07/08/17 01:38 PM
3134,AQM Budhanilkantha,12,9.44,07/08/17 01:33 PM
3135,AQM Budhanilkantha,15,11.55,07/08/17 01:23 PM
3136,AQM Budhanilkantha,12,9.44,07/08/17 01:13 PM
3137,AQM Budhanilkantha,13,10.14,07/08/17 01:03 PM
3138,AQM Budhanilkantha,13,10.14,07/08/17 12:53 PM
3139,AQM Budhanilkantha,15,11.55,07/08/17 12:43 PM
